policy,age_mode,extra_delay,seed,wAoI,age_mae,age_bias,mean_power,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,7,381.50945945945944,3.437295073126264,-0.35845116226841434,0.26122059802304604,0.5512899422614357,627.018099383285,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,8,432.1716216216216,3.7962446447888145,-0.5244894724260502,0.26779068088356606,0.5801387528783504,723.1099710295671,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,9,475.762972972973,3.946628173183951,-0.4195725981863332,0.3333317301715548,0.6206957721680182,892.0421631345273,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,10,461.142972972973,3.7884331304814465,-0.44813313253961373,0.30377899048739326,0.6196782488620753,835.508765739958,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,11,355.2986486486486,3.377206330024767,-0.3895777849947632,0.21296088417617906,0.5537551927262645,645.9312480915952,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,12,370.2697297297297,3.26693416050182,-0.31990683329838643,0.2412462336836506,0.5773787495516348,729.1944965670369,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,13,503.6789189189189,4.3408754230140705,-0.5314213202203361,0.31963924902669455,0.5536138400488332,642.7778694408048,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,14,414.81945945945944,3.9957652070885565,-0.5426000337366675,0.2631305386845174,0.5356312272756445,559.1289006221716,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,15,479.61783783783784,4.143376126474615,-0.5408329229277868,0.31053842782764124,0.5750931067543533,723.0972297290873,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,16,408.2989189189189,3.6635352335064506,-0.5086068489327462,0.2600033657843206,0.5552279008185929,595.5396961459157,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,17,530.862972972973,4.187960480884182,-0.44672696259938405,0.3656356995936439,0.6132428973380797,841.4699796728316,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,18,436.7321621621622,3.568368382087133,-0.38587180348914457,0.2929136608281381,0.5985323133981889,790.2416184549849,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,19,359.1343243243243,2.9977007570794356,-0.26274431599405557,0.23471915252466133,0.5473131088523556,616.4702918164621,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,0,447.2910810810811,5.111863335636672,-0.6379182674426563,0.3031683613039755,0.6549084714800418,1036.185004864895,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,1,435.28594594594597,5.1144994224961815,-0.6735339262980342,0.29881663290355714,0.5933917757463857,801.7272589013676,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,2,353.34837837837836,4.366524338612057,-0.592848052600545,0.2367399310407151,0.6411807564307411,992.578629896111,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,3,382.6045945945946,4.63930532794712,-0.535228053123372,0.2579756659733814,0.657941628811361,1067.610315801713,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,4,353.91648648648646,4.799886903245673,-0.7758138664865777,0.21636158788480794,0.5028612787462026,411.0308340248729,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,5,410.4916216216216,4.689828695436451,-0.5283722418809997,0.2737867097947842,0.6010173025704706,843.0102440403684,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,6,489.05864864864867,5.95059264477356,-0.9883720508576671,0.3098379518380714,0.6099611840830509,835.0523676585858,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,7,403.28783783783786,4.994590027647338,-0.6415918724107331,0.26177491767202876,0.5446478947643099,588.1067711292778,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,8,433.9559459459459,5.252114533523853,-0.7549996696039564,0.26577361747144057,0.5644289994154941,675.383883216995,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,9,502.9656756756757,5.88718765205417,-0.7984222822024648,0.33468897156866645,0.6336269340881853,933.8874622391472,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,10,474.2210810810811,5.627134557688109,-0.8434660345754352,0.3054639677227896,0.6487160132653823,949.1782523611623,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,11,353.4964864864865,4.688982932144608,-0.6303803715472103,0.2123359678984098,0.551038042614752,639.0777926790008,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,12,389.37054054054056,4.7155808634908505,-0.6422839225369289,0.24219778470347006,0.5849758383615242,753.9527185779518,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,13,512.0081081081081,6.340035912284247,-0.931024151330907,0.31984715993269813,0.5622821152061741,662.1450912124835,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,14,425.1827027027027,5.688940906429471,-0.8946063586431847,0.26401774776459286,0.548911340348594,622.1494235845772,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,15,480.17432432432435,5.844878165031816,-0.7187510801974432,0.3101022863014212,0.5768270558199443,725.3899156335668,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,16,413.2608108108108,5.208165994345507,-0.8447747482954707,0.2607340627335876,0.5823262511181527,702.2034154101541,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,17,564.2932432432433,6.410963936269784,-0.8846070630412672,0.3676132827656296,0.6288232555021568,891.7782910859323,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,18,447.10594594594596,5.195715261441079,-0.7079151389112273,0.29348702070329546,0.5863528767883409,749.026894166302,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,19,363.95324324324326,4.255433803699493,-0.46911102991456366,0.2364026160834558,0.5658274548150222,648.0853441700989,0.4064864864864865,False,False
