quantile,good_fraction,extra_delay,age_mode,policy,seed,wAoI,age_mae,age_bias,p95_slot_aoi,p99_slot_aoi,cvar95_slot_aoi,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,16,3112.365111111111,4.0132592592592715,4.0132592592592715,265.0,415.0,357.2655555555556,0.39125357023315754,23.998849887568827,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,17,2863.1406666666667,3.952425925925916,3.952425925925916,243.0,397.0,336.12148148148145,0.37696422989389505,23.99979076357881,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,18,2806.243111111111,4.009759259259256,4.009759259259256,235.0,408.0,333.5577777777778,0.3742392016199634,23.99963356289139,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,19,2564.63,3.956722222222231,3.956722222222231,209.0,312.0,273.69851851851854,0.39024254947002823,23.996759585446018,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,0,2742.686,8.950435429942823,-3.254028562470505,258.0,380.0,337.5225925925926,0.3708098081504135,23.999669880183916,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,1,2906.5284444444446,8.651264409913871,-2.9178018462946906,274.0,402.0,348.95814814814815,0.3847988134583548,23.999400406539372,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,2,2686.7182222222223,8.588866855845069,-2.9154063591984296,239.0,351.0,310.39814814814815,0.37633529132126053,23.999110232249734,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,3,2665.105777777778,8.414304255520664,-2.6930751876147943,221.0,390.0,321.6703703703704,0.3699622390003936,23.999232417519448,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,4,2628.9384444444445,8.505548058646044,-2.659452907166666,215.0,355.0,295.9837037037037,0.387721832960603,23.998995630603762,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,5,2609.206222222222,8.258933403208182,-2.4518145471206956,212.0,372.0,305.03555555555556,0.3697126959723741,23.999584316425743,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,6,2424.314,8.277692519719272,-2.4815070777069343,199.0,337.0,277.9588888888889,0.36810031307705776,23.997545175538942,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,7,2639.0015555555556,8.77676525296911,-3.065723543073849,236.0,407.0,333.9948148148148,0.3663219475264449,23.99876942531154,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,8,2813.912,8.655560637651448,-2.753289860170988,250.0,375.0,323.40407407407406,0.3805499593232264,23.99996008457039,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,9,2565.2497777777776,8.453801773338675,-2.876268363574981,220.0,372.0,310.0662962962963,0.38074857816141794,23.998588802742155,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,10,2490.2128888888888,8.379088624202872,-2.5693685663083676,208.0,363.0,301.86148148148146,0.3692106603319884,23.99984318920499,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,11,2485.3797777777777,8.181520785566837,-2.543540938384301,219.0,358.0,298.78037037037035,0.3825924844948729,23.998937951116996,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,12,2638.5022222222224,8.622275927927015,-2.9951388378113184,237.0,393.0,333.29407407407405,0.38380020023438993,23.994431673074725,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,13,2358.2906666666668,7.958733453612272,-2.1843398945766666,192.0,332.0,274.76296296296294,0.37795087113572584,23.99998847556797,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,14,2646.8773333333334,8.399661919560735,-2.652698257167062,237.0,357.0,306.9281481481481,0.3824442707346816,23.9989320980536,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,15,2513.8584444444446,7.997990887104636,-2.28050199267788,219.0,346.0,291.55703703703705,0.3919073249120325,23.999322661307097,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,16,2603.7475555555557,8.421361462893383,-2.6562880266155435,225.0,355.0,301.8448148148148,0.38137342957070414,23.99909446042978,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,17,2380.516,8.045182610041385,-2.3062330468571246,191.0,318.0,263.4433333333333,0.3806240767860688,23.999790763578634,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,18,2482.161777777778,8.389293342436696,-2.63385323889405,212.0,335.0,286.912962962963,0.38173335334201547,23.999285529854195,0.4053333333333334,True,True
0.75,0.25023786869647957,4,expected,Expected-AoI Bayes-Safe,19,2709.536,8.515759188765088,-2.8509133695585116,244.0,402.0,338.19296296296295,0.3825149742329982,23.998377319635907,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,0,2408.266222222222,0.0,0.0,209.0,344.0,286.97592592592594,0.3564504306138371,23.99966988018383,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,1,2894.163777777778,0.0,0.0,272.0,404.0,351.22925925925927,0.38793576030720006,23.99970020326985,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,2,2849.3933333333334,0.0,0.0,248.0,369.0,321.3466666666667,0.3773496721604014,23.99911023224971,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,3,2721.6315555555557,0.0,0.0,225.0,397.0,322.87444444444446,0.3641573921541534,23.999232417519583,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,4,2472.42,0.0,0.0,196.0,357.0,285.16333333333336,0.38470845083914745,23.99899563060365,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,5,2645.445333333333,0.0,0.0,214.0,389.0,310.50481481481484,0.3660385325341394,23.99958431642579,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,6,2434.0062222222223,0.0,0.0,202.0,339.0,277.4674074074074,0.3528651866346166,23.99948917170084,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,7,2599.454,0.0,0.0,226.0,375.0,311.6725925925926,0.3590885099166138,23.99876942531154,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,8,2779.3186666666666,0.0,0.0,248.0,379.0,326.4240740740741,0.3858088155450296,23.999960084570375,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,9,2453.4862222222223,0.0,0.0,200.0,324.0,273.3937037037037,0.37514246412713953,23.99858880274207,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,10,2602.476222222222,0.0,0.0,223.0,357.0,304.84777777777776,0.3687041985208334,23.995152898344674,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,11,2319.818,0.0,0.0,197.0,336.0,276.56111111111113,0.38311301848738294,23.99753613459606,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,12,2654.8524444444442,0.0,0.0,243.0,379.0,326.54185185185185,0.3813802746339208,23.996785856502207,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,13,2526.99,0.0,0.0,212.0,368.0,300.2903703703704,0.36770703563944246,23.99998847556799,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,14,2581.5666666666666,0.0,0.0,225.0,352.0,299.25925925925924,0.3799800679593293,23.998932098053675,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,15,2780.814,0.0,0.0,248.0,412.0,345.15185185185186,0.3877479311334851,23.99951249020082,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,16,2699.322,0.0,0.0,245.0,390.0,331.8722222222222,0.3690232537426374,23.999094460429756,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,17,2609.4615555555556,0.0,0.0,229.0,385.0,321.28222222222223,0.37010201697106926,23.99979076357892,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,18,2324.967777777778,0.0,0.0,198.0,310.0,269.67333333333335,0.3840752757551567,23.996798311704097,0.4053333333333334,True,True
0.75,0.25023786869647957,4,perfect,Perfect-AoI Bayes-Safe,19,2704.562,0.0,0.0,238.0,408.0,335.02074074074073,0.3757013525068747,23.99715355585417,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,0,2809.6873333333333,7.924870370370373,7.924870370370373,223.0,355.0,298.7088888888889,0.3737661505844145,23.999279290820652,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,1,3485.736888888889,7.936629629629612,7.936629629629612,301.0,442.0,385.957037037037,0.386890111357585,23.999700203269754,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,2,3087.432,7.950777777777786,7.950777777777786,249.0,368.0,321.2762962962963,0.3690855006899609,23.999110232249734,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,3,3065.7753333333335,7.945111111111095,7.945111111111095,237.0,379.0,322.75111111111113,0.37305815731838843,23.999232417519476,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,4,2903.047777777778,8.073796296296292,8.073796296296292,216.0,326.0,285.5022222222222,0.39023298472848256,23.99899563060383,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,5,2844.9744444444445,8.01537037037037,8.01537037037037,225.0,351.0,303.71444444444444,0.36925342554259477,23.999584316425793,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,6,2772.2204444444446,8.059740740740743,8.059740740740743,209.0,332.0,278.04814814814813,0.3479506297177001,23.999489171700944,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,7,3001.7355555555555,8.052944444444433,8.052944444444433,245.0,370.0,317.63703703703703,0.38078882274610715,23.99876942531154,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,8,3005.8206666666665,8.027129629629618,8.027129629629618,245.0,368.0,318.06,0.38040673807615005,23.999960084570358,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,9,3092.834888888889,7.865944444444467,7.865944444444467,244.0,382.0,325.64851851851853,0.37981422582237157,23.998588802742137,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,10,2971.178,8.025851851851842,8.025851851851842,241.0,383.0,326.5214814814815,0.3616868330886432,23.999843189204988,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,11,2903.112888888889,7.925222222222227,7.925222222222227,238.0,409.0,335.62185185185183,0.38415408647240296,23.998937951117043,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,12,2812.552,7.95135185185187,7.95135185185187,221.0,346.0,297.2948148148148,0.37702440855307645,23.995940293859036,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,13,2864.9946666666665,8.014166666666675,8.014166666666675,226.0,357.0,303.45592592592595,0.37887608746653545,23.999988475567996,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,14,2854.8262222222224,7.900481481481529,7.900481481481529,229.0,349.0,301.4962962962963,0.3785015462941179,23.99893209805361,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,15,2761.270666666667,7.9975740740740635,7.9975740740740635,222.0,365.0,302.42703703703705,0.38497500194778683,23.99951249020078,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,16,3170.617777777778,8.05933333333337,8.05933333333337,258.0,409.0,347.78222222222223,0.37445733110698676,23.999094460429752,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,17,2882.218888888889,7.966981481481495,7.966981481481495,231.0,388.0,318.06296296296296,0.3829114810936774,23.999790763578854,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,18,2835.891777777778,7.967648148148157,7.967648148148157,224.0,358.0,299.29740740740743,0.35831412921060274,23.999633562891283,0.4053333333333334,True,True
0.75,0.25023786869647957,8,conservative,Conservative-AoI Bayes-Safe,19,3029.268,7.9065370370370465,7.9065370370370465,254.0,377.0,326.2737037037037,0.3765771132353289,23.99878421429213,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,0,2563.6008888888887,16.284621178462096,-6.921642957890495,230.0,336.0,290.2951851851852,0.3636301193821253,23.999279290820656,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,1,3095.536222222222,17.189993315940555,-7.395842333700944,288.0,413.0,362.0151851851852,0.39107270715604536,23.999400406539365,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,2,2762.2606666666666,16.44672181184305,-6.573994941419735,249.0,364.0,318.027037037037,0.37988562425825356,23.99911023224972,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,3,2547.4571111111113,15.811058777277292,-6.269367176135159,203.0,342.0,283.85555555555555,0.3691882594208949,23.998986522188048,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,4,2596.3502222222223,15.53392599491659,-5.817356944664114,208.0,356.0,291.77962962962965,0.39425082755708996,23.99899563060361,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,5,2682.0255555555555,15.847845834341518,-6.165855485591547,227.0,388.0,320.0925925925926,0.3706312368319328,23.999584316425818,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,6,2489.364888888889,15.538446739203383,-5.784363595820079,205.0,345.0,283.9537037037037,0.3656430346185995,23.99788453976502,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,7,2468.920222222222,16.117092229853093,-6.616047304900064,211.0,324.0,281.1674074074074,0.3704553404463484,23.999245554197547,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,8,2751.181777777778,16.20678419402696,-6.2984559164880585,242.0,386.0,323.1688888888889,0.3848526598683381,23.99996008457038,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,9,2650.8524444444442,16.33321363348946,-7.048781260713739,216.0,356.0,297.1662962962963,0.38448598751760354,23.998588802742148,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,10,2491.163777777778,15.696955922317045,-5.840141962445687,208.0,372.0,303.03592592592594,0.37427527844353814,23.99984318920499,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,11,2533.3406666666665,15.364295302091797,-6.007917977023014,218.0,375.0,309.0559259259259,0.38935942639750326,23.998859263737288,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,12,2809.6222222222223,16.530844450640718,-7.128762364678391,265.0,412.0,354.99555555555554,0.3915439621558911,23.996785856502214,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,13,2534.4104444444442,15.327998788952023,-5.550674469489447,216.0,375.0,306.8259259259259,0.3821143446243692,23.99998847556795,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,14,2698.5984444444443,16.08449639608854,-6.370326768764438,241.0,367.0,314.792962962963,0.3834299518448226,23.99893209805354,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,15,2674.5002222222224,15.531614288299584,-5.818847489787181,224.0,349.0,296.7266666666667,0.3919073249120325,23.9993725468327,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,16,2609.5242222222223,16.019343456518698,-6.365280209899909,222.0,363.0,301.5796296296296,0.3853254858356855,23.999094460429784,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,17,2508.603111111111,15.282656771214814,-5.706781073913779,217.0,372.0,308.05555555555554,0.37925163420150365,23.999790763578606,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,18,2553.564888888889,15.786377964687368,-6.015881495152514,216.0,367.0,300.1237037037037,0.38079658437675895,23.999285529854156,0.4053333333333334,True,True
0.75,0.25023786869647957,8,expected,Expected-AoI Bayes-Safe,19,2812.4953333333333,16.147209261683965,-6.66711693465964,247.0,398.0,336.8681481481481,0.38541281494688445,23.99715355585399,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,0,2489.293777777778,0.0,0.0,218.0,349.0,298.2651851851852,0.3463143994115479,23.99966988018391,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,1,2813.141777777778,0.0,0.0,261.0,391.0,336.13,0.386890111357585,23.999700203269924,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,2,2675.411777777778,0.0,0.0,237.0,349.0,306.9922222222222,0.37937843383868314,23.999110232249738,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,3,2750.4146666666666,0.0,0.0,232.0,398.0,326.52592592592595,0.35564361677966766,23.998986522188055,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,4,2666.5333333333333,0.0,0.0,223.0,405.0,326.3674074074074,0.3761705348283568,23.99899563060381,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,5,2666.597333333333,0.0,0.0,227.0,381.0,315.6166666666667,0.3651199916745808,23.99958431642576,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,6,2590.86,0.0,0.0,219.0,353.0,296.587037037037,0.36515157892690786,23.99948917170093,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,7,2378.453111111111,0.0,0.0,203.0,336.0,285.48333333333335,0.35185507230678265,23.99876942531154,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,8,2741.280222222222,0.0,0.0,242.0,381.0,322.907037037037,0.36955416904127414,23.99996008457039,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,9,2400.6033333333335,0.0,0.0,194.0,317.0,266.0188888888889,0.3625287075500131,23.998588802742127,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,10,2552.5324444444445,0.0,0.0,213.0,392.0,317.5640740740741,0.37022358395429833,23.999843189205006,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,11,2417.161777777778,0.0,0.0,210.0,369.0,298.717037037037,0.3716612706521622,23.997536134596075,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,12,2567.903333333333,0.0,0.0,226.0,365.0,309.88444444444445,0.3692806466315753,23.996785856502218,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,13,2296.2753333333335,0.0,0.0,181.0,298.0,252.41814814814813,0.3595261999519141,23.999988475567996,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,14,2620.7815555555558,0.0,0.0,225.0,344.0,294.8896296296296,0.3745626860392028,23.998932098053746,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,15,2745.539777777778,0.0,0.0,246.0,394.0,334.7692592592593,0.38173991789780554,23.999322661307097,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,16,2682.879111111111,0.0,0.0,241.0,389.0,329.0214814814815,0.3655652045107787,23.99909446042979,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,17,2565.5306666666665,0.0,0.0,217.0,329.0,287.72,0.3586649954330263,23.99979076357889,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,18,2425.181777777778,0.0,0.0,207.0,367.0,296.05703703703705,0.37985981541150243,23.999633562891557,0.4053333333333334,True,True
0.75,0.25023786869647957,8,perfect,Perfect-AoI Bayes-Safe,19,2461.4135555555554,0.0,0.0,209.0,342.0,286.0948148148148,0.37430442554365373,23.997153555854226,0.4053333333333334,True,True
