policy,extra_delay,seed,wAoI,mean_age_overestimate,mean_power,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok
Delay-aware oracle-Safe,2,4,427.28216216216214,2.0019369369369406,0.1955151328113279,0.3385019502844131,23.99269601068632,0.4064864864864865,True,True
Delay-aware oracle-Safe,4,0,662.734054054054,3.9749999999999983,0.23763035299151666,0.35358908084603735,23.995978780452873,0.4064864864864865,True,True
Delay-aware oracle-Safe,4,1,649.4783783783784,3.9763063063062947,0.23470027983964345,0.3416911391503106,23.99717884881636,0.4064864864864865,True,True
Delay-aware oracle-Safe,4,2,539.1797297297297,3.983445945945948,0.19414631674880523,0.30879634665844924,23.99780038321559,0.4064864864864865,True,True
Delay-aware oracle-Safe,4,3,581.5916216216216,3.9940315315315367,0.20719360019674452,0.3386556152096464,23.9958557075903,0.4064864864864865,True,True
Delay-aware oracle-Safe,4,4,520.2532432432432,4.004594594594597,0.1933487486812213,0.31746786955864836,23.996370870076618,0.4064864864864865,True,True
Delay-aware oracle-Safe,8,0,820.3,7.921126126126147,0.22685571020670992,0.3417822400677089,23.99597878045288,0.4064864864864865,True,True
Delay-aware oracle-Safe,8,1,839.2454054054054,7.897702702702711,0.2258469136661343,0.3170753109439409,23.99717884881634,0.4064864864864865,True,True
Delay-aware oracle-Safe,8,2,712.8618918918919,7.968378378378394,0.18661539375539216,0.2875783083600018,23.997800383215566,0.4064864864864865,True,True
Delay-aware oracle-Safe,8,3,767.6327027027027,7.9542117117117135,0.1959210218363118,0.29534767532212747,23.998681612713412,0.4064864864864865,True,True
Delay-aware oracle-Safe,8,4,685.0137837837838,7.98409909909908,0.1886192909990877,0.2656164147462974,23.996370870076646,0.4064864864864865,True,True
