policy,extra_delay,seed,wAoI,worst_user_mean_aoi,p95_user_mean_aoi,p95_slot_aoi,p99_slot_aoi,cvar95_slot_aoi,slot_aoi_gt40,slot_aoi_gt60,mean_service_rate,worst_service_rate,jain_service_fairness,starvation_p95,starvation_max,rejection_rate,rejected_candidates,proposed_candidates,mean_power,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok,uav_pi_los,uav_pth,uav_mean_aoi,uav_avg_power,uav_service_rate,uav_max_queue,qcap
FreshSky-Safe,4,11,462.0845945945946,27.67972972972973,23.88101351351351,41.0,70.0,58.26396396396397,0.05231981981981982,0.016621621621621622,0.12310810810810811,0.03135135135135135,0.8099835255139818,30.0,119.0,0.288018018018018,3197,11100,0.24456583978715163,0.3270196818896604,3.9984165504261293,0.4010810810810811,True,True,0.95;0.2935060875;0.6227889451;0.4312530983;0.6153269509;0.4183303984;0.9434799305;0.4987828682;0.6260188518;0.4351735249;0.2492611008;0.2092716103,0.3358641596;1.559243329;0.7487311135;1.088976442;0.7590395275;1.120756955;0.3508668233;0.9460759936;0.7443154627;1.079661914;1.819920828;2.159149808,4.595135135;17.27837838;7.937297297;11.56432432;8.594594595;12.61459459;4.995135135;10.68702703;9.864324324;10.97243243;20.77297297;27.67972973,0.08705235921;0.3270196819;0.2147037058;0.3081509014;0.2084281513;0.300786934;0.09558750214;0.2649012782;0.1977465135;0.3063905433;0.3182402096;0.3057822971,0.2235135135;0.06081081081;0.1735135135;0.1027027027;0.1478378378;0.09675675676;0.2183783784;0.1178378378;0.1464864865;0.1143243243;0.04378378378;0.03135135135,0.3358641596;3.992433286;3.979697816;3.980316828;3.990395275;3.943465592;0.3508668233;3.975443879;3.97494018;3.996619144;3.99841655;3.99574904,4.0
FreshSky-Safe,4,12,474.1832432432432,24.67783783783784,21.774878378378375,39.0,64.0,55.58963963963964,0.04448198198198198,0.012184684684684685,0.1164864864864865,0.03810810810810811,0.7884101725416076,32.0,136.0,0.3389189189189189,3762,11100,0.26570392864525655,0.3297498371552742,3.9978122705488537,0.4010810810810811,True,True,0.2277146089;0.9318683167;0.4490225566;0.364868936;0.3264467419;0.2532754659;0.5108922966;0.7249468559;0.885090931;0.3371942215;0.4510893652;0.3770521179,1.986329388;0.369039043;1.047885528;1.273544601;1.412123145;1.792296255;0.9237509324;0.6195927545;0.4325165816;1.370290719;1.043286736;1.235229773,19.39972973;4.551621622;11.68837838;12.74918919;14.45189189;24.67783784;8.800810811;6.393783784;5.226486486;15.05108108;11.37567568;12.84594595,0.3290864635;0.09744625541;0.3154985078;0.3266469802;0.3297498372;0.3206757083;0.2661401335;0.1706391937;0.1219229175;0.3099819815;0.2845071127;0.3161520526,0.04459459459;0.2254054054;0.1110810811;0.09162162162;0.07621621622;0.03810810811;0.1391891892;0.1848648649;0.2164864865;0.0672972973;0.1113513514;0.09162162162,3.989881646;0.369039043;3.983084228;3.994694847;3.994034116;3.969185018;3.980014918;1.6155203;0.5950994898;3.992035031;3.995594933;3.997812271,4.0
FreshSky-Safe,4,13,333.8872972972973,25.146486486486488,18.835013513513506,31.0,56.0,47.31261261261261,0.025518018018018018,0.008085585585585586,0.15576576576576576,0.03702702702702703,0.881149729290546,22.0,140.0,0.14657657657657658,1627,11100,0.1745913440768646,0.3051533916573271,3.995643798514753,0.4010810810810811,True,True,0.931036637;0.7159624459;0.6775674106;0.3509019354;0.95;0.7562371291;0.2357345475;0.5713184825;0.95;0.8385292043;0.9458583108;0.3749843981,0.3702883284;0.6302691506;0.6771299559;1.320546841;0.2764601871;0.5830294735;1.920506701;0.8232731646;0.2265612916;0.488449848;0.3469497415;1.241568686,5.815135135;7.501891892;8.027837838;13.60945946;5.041351351;6.442972973;25.14648649;9.230810811;4.303513514;5.848918919;5.083513514;13.67108108,0.09627496539;0.1812449666;0.1709295618;0.3051533917;0.07143133483;0.1547391738;0.3046857928;0.2454244056;0.05872223747;0.1305613242;0.07661025373;0.2993187211,0.1978378378;0.1735135135;0.1545945946;0.07486486486;0.2135135135;0.1756756757;0.03702702703;0.1481081081;0.2245945946;0.1964864865;0.1894594595;0.08351351351,0.3702883284;2.702691506;2.648429514;3.972577345;0.2764601871;1.430294735;3.933174219;3.995643799;0.2265612916;0.8422492401;0.3469497415;3.989805036,4.0
FreshSky-Safe,4,14,511.3067567567568,29.899729729729728,24.675770270270263,44.0,76.0,63.96981981981982,0.060292792792792795,0.020833333333333332,0.11504504504504504,0.030810810810810812,0.7869147766233477,31.0,174.0,0.3517117117117117,3904,11100,0.25997577702731567,0.326663874158977,3.9966156572067253,0.4010810810810811,True,True,0.3969158517;0.64914127;0.685168137;0.2123384503;0.8391928019;0.2547057577;0.6450583303;0.3536782427;0.3495021855;0.2638904463;0.8142278578;0.4332858251,1.177446822;0.7134614509;0.6676722331;2.128067317;0.4876767217;1.782678959;0.7188179662;1.310923092;1.325454306;1.723560971;0.5165166625;1.084128614,11.38891892;7.798378378;7.167297297;29.89972973;5.522432432;20.40162162;8.323513514;16.28432432;14.1272973;19.22459459;5.617837838;13.57891892,0.3179106418;0.2155810546;0.2035498051;0.3243864775;0.1345724143;0.3266638742;0.2253591461;0.3085983819;0.3163178791;0.3162967295;0.1412742871;0.289198633,0.1005405405;0.1648648649;0.1691891892;0.03081081081;0.2024324324;0.04594594595;0.1605405405;0.06891891892;0.0772972973;0.05081081081;0.2045945946;0.1045945946,3.99404279;3.976920626;3.882755729;3.985884866;1.276767217;3.984295023;3.901087459;3.996615657;3.990900725;3.97697553;1.165166625;3.9889003,4.0
FreshSky-Safe,4,15,438.0583783783784,29.92081081081081,25.210283783783776,41.0,73.0,60.946396396396395,0.05148648648648649,0.018806306306306305,0.14126126126126126,0.027567567567567567,0.8135018952629016,25.0,143.0,0.30567567567567566,3393,11100,0.2202432741010365,0.330804596941365,3.995738846445125,0.4010810810810811,True,True,0.95;0.6682774533;0.3936552323;0.8783623152;0.2542081145;0.6112416568;0.1961261937;0.2603661895;0.4858854259;0.9440218225;0.777121657;0.6438927182,0.2609434761;0.6888292002;1.186565108;0.4408835581;1.786011998;0.7647485898;2.305041448;1.74572184;0.9708198352;0.349980936;0.5589976316;0.7203540735,4.270810811;6.464324324;11.92945946;5.743783784;21.35621622;7.362432432;29.92081081;20.34810811;9.734324324;4.605405405;6.920540541;8.616216216,0.06855055641;0.2088828007;0.3149207935;0.1120082553;0.327757337;0.231491465;0.3308045969;0.322722632;0.2859982758;0.09137340114;0.1513826019;0.1970265736,0.2278378378;0.1902702703;0.1032432432;0.1935135135;0.04675675676;0.177027027;0.02756756757;0.04459459459;0.1316216216;0.2235135135;0.1786486486;0.1505405405,0.2609434761;2.310633602;3.993906467;0.7270684645;3.990179976;3.976983078;3.985704609;3.971655186;3.995738846;0.349980936;1.984964474;3.764602956,4.0
FreshSky-Safe,4,16,506.787027027027,26.665135135135134,26.110824324324323,45.0,76.0,63.321621621621624,0.06574324324324324,0.02328828828828829,0.13236486486486485,0.02945945945945946,0.7348333715864809,28.0,122.0,0.44576576576576576,4948,11100,0.2508262074101434,0.34117168412237703,3.99890263769949,0.4010810810810811,True,True,0.3932789834;0.7735119064;0.901603995;0.8416273572;0.2260479039;0.7045979448;0.6624829137;0.1982197585;0.7522839954;0.3841282698;0.2247729528;0.2144342016,1.187626136;0.5631378354;0.4113518347;0.4848363331;2.00065631;0.6439160289;0.6962092138;2.280313362;0.5876051337;1.214015836;2.011774821;2.107404393,13.96432432;6.526216216;4.601351351;5.465675676;19.35459459;6.129459459;6.642972973;26.66513514;5.758378378;10.9872973;25.6572973;21.89162162,0.305893975;0.1858354857;0.1192920321;0.1293333678;0.3255121888;0.1992659062;0.232195181;0.3321861897;0.1804106573;0.3304091748;0.3284086464;0.3411716841,0.08810810811;0.2062162162;0.2324324324;0.2037837838;0.04054054054;0.2027027027;0.1951351351;0.02945945946;0.2116216216;0.1056756757;0.03702702703;0.03567567568,3.991662489;2.894135062;0.4681110082;0.7393453325;3.615095133;2.946572491;3.939347421;3.965327149;1.713235936;3.998902638;3.800171951;3.98144832,4.0
FreshSky-Safe,4,17,505.0954054054054,39.406216216216215,35.86183783783783,54.0,103.0,83.90945945945946,0.07731981981981982,0.04078828828828829,0.15263513513513516,0.02216216216216216,0.7835452780540996,22.0,201.0,0.30414414414414415,3376,11100,0.19577030484016397,0.32168296131126217,3.9980570275330947,0.4010810810810811,True,True,0.6058267012;0.4606290406;0.8627452041;0.95;0.8920394043;0.9329954481;0.2434414901;0.2237143759;0.7874097494;0.2072792387;0.95;0.5223938409,0.772389876;1.022513998;0.4598691245;0.2139841101;0.4237308779;0.3673358894;1.861711545;2.021113381;0.5472165522;2.179902851;0.241873434;0.9032962107,8.575675676;10.34054054;4.52972973;3.979459459;5.073513514;4.638108108;26.13891892;32.96189189;6.415405405;39.40621622;4.38;9.210540541,0.2221142779;0.281329527;0.1277690432;0.06136138942;0.1172703835;0.09858501031;0.3159877973;0.3026207603;0.1597280747;0.3216829613;0.06321394883;0.2775804842,0.1502702703;0.1202702703;0.2254054054;0.2410810811;0.2154054054;0.2281081081;0.03918918919;0.02675675676;0.1997297297;0.02216216216;0.2251351351;0.1381081081,3.98584814;3.962849952;0.8190838718;0.2139841101;0.5423852676;0.3673358894;3.985134634;3.980040859;2.585980702;3.998057028;0.241873434;3.98899769,4.0
FreshSky-Safe,4,18,347.9972972972973,23.39108108108108,20.993229729729727,34.0,60.0,49.983333333333334,0.033445945945945944,0.009662162162162162,0.16531531531531532,0.03702702702702703,0.8277704704320455,20.0,127.0,0.24225225225225225,2689,11100,0.17541485237778598,0.32927979247847317,3.994386464687115,0.4010810810810811,True,True,0.95;0.2298402862;0.2514208534;0.95;0.8064515181;0.2889292384;0.86964094;0.95;0.4229897239;0.9113191376;0.93510967;0.8418183031,0.2641897105;1.968390267;1.804941085;0.3377909827;0.5254308787;1.582364629;0.451552802;0.2372894534;1.10910177;0.3983676074;0.3641087485;0.4846132827,4.535405405;23.39108108;19.03135135;4.395135135;6.068108108;16.94243243;5.577837838;4.457027027;11.18810811;4.575945946;5.175405405;5.818378378,0.07268787169;0.3144104454;0.3292797925;0.08946896299;0.1405882621;0.3233155836;0.1275331562;0.06464534297;0.3024550503;0.1058365833;0.09998229417;0.1347748832,0.2289189189;0.03702702703;0.04594594595;0.2245945946;0.1964864865;0.05675675676;0.2064864865;0.2243243243;0.1072972973;0.2227027027;0.2240540541;0.2091891892,0.2641897105;3.989073476;3.903762779;0.3377909827;1.027154393;3.994386465;0.812422416;0.2372894534;3.981915932;0.3983676074;0.3641087485;1.776878937,4.0
FreshSky-Safe,4,19,520.7778378378379,28.072702702702703,27.792648648648647,43.0,74.0,61.564414414414415,0.0586036036036036,0.019166666666666665,0.11033783783783785,0.03,0.7687094629264142,33.0,125.0,0.38432432432432434,4266,11100,0.2798358001545183,0.33514778210025564,3.9998782049292965,0.4010810810810811,True,True,0.8339118425;0.4218873338;0.3658373363;0.3670076204;0.481511622;0.1930715746;0.2120595117;0.3057773787;0.5446939528;0.4653449839;0.3623629999;0.8770434254,0.4938172966;1.111838862;1.270411673;1.266646367;0.9794527448;2.342239302;2.1308523;1.500722279;0.8655191693;1.012509865;1.281724896;0.4425090154,5.239459459;11.67081081;14.17918919;11.91135135;10.0227027;27.56351351;28.0727027;15.8472973;8.114864865;9.283783784;13.49756757;4.821081081,0.1446751215;0.293285062;0.3196630452;0.3351477821;0.2832471451;0.3228492011;0.3132928787;0.3346205081;0.274159045;0.3010164463;0.3173135147;0.118759852,0.2172972973;0.09972972973;0.07864864865;0.09648648649;0.1232432432;0.03027027027;0.03;0.06162162162;0.1578378378;0.1291891892;0.07891891892;0.2208108108,0.9629037794;3.978843593;3.996998438;3.999878205;3.989054897;3.995675116;3.992556899;3.9238352;3.986230032;3.98764797;3.987270935;0.6550540925,4.0
FreshSky-Safe,4,0,402.10648648648646,22.367027027027028,22.110905405405404,37.0,66.0,54.613063063063066,0.04130630630630631,0.013400900900900901,0.14581081081081082,0.04162162162162162,0.8155228749776432,24.0,117.0,0.19063063063063063,2116,11100,0.21193782635688072,0.3755491049355024,7.9985858874377795,0.40216216216216216,True,True,0.95;0.2315765095;0.95;0.8081176242;0.6281327393;0.795200025;0.3394136806;0.9476946562;0.5005847781;0.95;0.23436609;0.2528380647,0.3369544871;1.95400716;0.2191119648;0.5235225351;0.7414402559;0.5383055036;1.361973486;0.3438720469;0.9427001774;0.2738400263;1.931388168;1.795260579,4.678378378;22.36702703;4.81972973;6.079459459;8.74;6.355675676;12.79027027;5.046486486;11.04972973;4.535405405;21.90135135;19.25756757,0.08797244177;0.3580586092;0.05827193874;0.1416340696;0.2090059965;0.1547992043;0.369573346;0.08578213494;0.2761856736;0.06572160631;0.3606997903;0.3755491049,0.2189189189;0.04162162162;0.2172972973;0.1981081081;0.1489189189;0.1972972973;0.08513513514;0.2078378378;0.1262162162;0.2108108108;0.04432432432;0.05324324324,0.3369544871;7.994436735;0.2191119648;1.141135211;5.628805119;2.197971547;7.99590542;0.3438720469;7.939403904;0.2738400263;7.998585887;7.986726062,8.0
FreshSky-Safe,4,1,551.5556756756757,28.30027027027027,27.434986486486487,51.0,85.0,70.69144144144144,0.08292792792792793,0.031306306306306306,0.12592342342342341,0.02810810810810811,0.6728505117354631,32.0,135.0,0.3769369369369369,4184,11100,0.2682157005787403,0.3778718127230108,7.996156043755857,0.40216216216216216,True,True,0.5605092249;0.2181252996;0.2316669551;0.3707979081;0.95;0.95;0.2020086086;0.95;0.325972712;0.8362721814;0.2993435181;0.2334007936,0.8400796556;2.072097608;1.953264399;1.254604531;0.2976063768;0.2276934429;2.237061952;0.2579608484;1.414030367;0.4910760745;1.530799061;1.939147999,9.984054054;26.49594595;26.72702703;13.14081081;3.873243243;3.697297297;28.30027027;4.121621622;15.05432432;6.022162162;15.81189189;19.11513514,0.2854000344;0.3617770419;0.3668969614;0.3546800917;0.08188197068;0.06763110643;0.3645806371;0.07104381203;0.3714695991;0.1521008598;0.3632544798;0.3778718127,0.1562162162;0.03459459459;0.03837837838;0.09675675676;0.2386486486;0.2594594595;0.02810810811;0.2427027027;0.07864864865;0.2221621622;0.06756756757;0.04783783784,7.961513457;7.993073693;7.995863924;7.983531396;0.2976063768;0.2276934429;7.985982466;0.2579608484;7.996156044;0.9107607453;7.993172755;7.991883958,8.0
